Pris;Kommune;Dato
6589;Varde;2005-02-01
6689;Varde;2005-03-01
6614;Varde;2005-04-01
6624;Varde;2005-05-01
6717;Varde;2005-06-01
6779;Varde;2005-07-01
6738;Varde;2005-08-01
6791;Varde;2005-09-01
6779;Varde;2005-10-01
6707;Varde;2005-11-01
6693;Varde;2005-12-01
6498;Varde;2006-01-01
6591;Varde;2006-02-01
7000;Varde;2006-03-01
7058;Varde;2006-04-01
7159;Varde;2006-05-01
7185;Varde;2006-06-01
7423;Varde;2006-07-01
7408;Varde;2006-08-01
7669;Varde;2006-09-01
7645;Varde;2006-10-01
7835;Varde;2006-11-01
8098;Varde;2006-12-01
8103;Varde;2007-01-01
8197;Varde;2007-02-01
8548;Varde;2007-03-01
8555;Varde;2007-04-01
8657;Varde;2007-05-01
8900;Varde;2007-06-01
9293;Varde;2007-07-01
9468;Varde;2007-08-01
9506;Varde;2007-09-01
9540;Varde;2007-10-01
9698;Varde;2007-11-01
9673;Varde;2007-12-01
9846;Varde;2008-01-01
9779;Varde;2008-02-01
9889;Varde;2008-03-01
9863;Varde;2008-04-01
9909;Varde;2008-05-01
9956;Varde;2008-06-01
10192;Varde;2008-07-01
10391;Varde;2008-08-01
10293;Varde;2008-09-01
10517;Varde;2008-10-01
10435;Varde;2008-11-01
10474;Varde;2008-12-01
10268;Varde;2009-01-01
10042;Varde;2009-02-01
10070;Varde;2009-03-01
10193;Varde;2009-04-01
10170;Varde;2009-05-01
10209;Varde;2009-06-01
10284;Varde;2009-07-01
10171;Varde;2009-08-01
10061;Varde;2009-09-01
10131;Varde;2009-10-01
10187;Varde;2009-11-01
10062;Varde;2009-12-01
9923;Varde;2010-01-01
9901;Varde;2010-02-01
9737;Varde;2010-03-01
9672;Varde;2010-04-01
9684;Varde;2010-05-01
9591;Varde;2010-06-01
9499;Varde;2010-07-01
9566;Varde;2010-08-01
9576;Varde;2010-09-01
9481;Varde;2010-10-01
9436;Varde;2010-11-01
9497;Varde;2010-12-01
9310;Varde;2011-01-01
9294;Varde;2011-02-01
9348;Varde;2011-03-01
9316;Varde;2011-04-01
9364;Varde;2011-05-01
9048;Varde;2011-06-01
9093;Varde;2011-07-01
9011;Varde;2011-08-01
9131;Varde;2011-09-01
9009;Varde;2011-10-01
8914;Varde;2011-11-01
8918;Varde;2011-12-01
8867;Varde;2012-01-01
8835;Varde;2012-02-01
8834;Varde;2012-03-01
8860;Varde;2012-04-01
8811;Varde;2012-05-01
8668;Varde;2012-06-01
8747;Varde;2012-07-01
8638;Varde;2012-08-01
8737;Varde;2012-09-01
8664;Varde;2012-10-01
8609;Varde;2012-11-01
8640;Varde;2012-12-01
8639;Varde;2013-01-01
8525;Varde;2013-02-01
8459;Varde;2013-03-01
8478;Varde;2013-04-01
8519;Varde;2013-05-01
8540;Varde;2013-06-01
8481;Varde;2013-07-01
8557;Varde;2013-08-01
8470;Varde;2013-09-01
8441;Varde;2013-10-01
8440;Varde;2013-11-01
8336;Varde;2013-12-01
8208;Varde;2014-01-01
8231;Varde;2014-02-01
8310;Varde;2014-03-01
8364;Varde;2014-04-01
8351;Varde;2014-05-01
8338;Varde;2014-06-01
8285;Varde;2014-07-01
8189;Varde;2014-08-01
8272;Varde;2014-09-01
8322;Varde;2014-10-01
8309;Varde;2014-11-01
8266;Varde;2014-12-01
8197;Varde;2015-01-01
8239;Varde;2015-02-01
8290;Varde;2015-03-01
8245;Varde;2015-04-01
8254;Varde;2015-05-01
8295;Varde;2015-06-01
8338;Varde;2015-07-01
8243;Varde;2015-08-01
8350;Varde;2015-09-01
8264;Varde;2015-10-01
8224;Varde;2015-11-01
8371;Varde;2015-12-01
8472;Varde;2016-01-01
8561;Varde;2016-02-01
8643;Varde;2016-03-01
8681;Varde;2016-04-01
8562;Varde;2016-05-01
8625;Varde;2016-06-01
8706;Varde;2016-07-01
8768;Varde;2016-08-01
8769;Varde;2016-09-01
8827;Varde;2016-10-01
8849;Varde;2016-11-01
8727;Varde;2016-12-01
8752;Varde;2017-01-01
8744;Varde;2017-02-01
8825;Varde;2017-03-01
8788;Varde;2017-04-01
8721;Varde;2017-05-01
8718;Varde;2017-06-01
8550;Varde;2017-07-01
8520;Varde;2017-08-01
8477;Varde;2017-09-01
8487;Varde;2017-10-01
8530;Varde;2017-11-01
8493;Varde;2017-12-01
6337;Vejen;2004-01-01
6196;Vejen;2004-02-01
6147;Vejen;2004-03-01
6193;Vejen;2004-04-01
6270;Vejen;2004-05-01
6378;Vejen;2004-06-01
6485;Vejen;2004-07-01
6403;Vejen;2004-08-01
6417;Vejen;2004-09-01
6512;Vejen;2004-10-01
6502;Vejen;2004-11-01
6422;Vejen;2004-12-01
6353;Vejen;2005-01-01
6386;Vejen;2005-02-01
6513;Vejen;2005-03-01
6402;Vejen;2005-04-01
6367;Vejen;2005-05-01
6385;Vejen;2005-06-01
6586;Vejen;2005-07-01
6579;Vejen;2005-08-01
6776;Vejen;2005-09-01
6987;Vejen;2005-10-01
7199;Vejen;2005-11-01
7215;Vejen;2005-12-01
7179;Vejen;2006-01-01
7271;Vejen;2006-02-01
7489;Vejen;2006-03-01
7640;Vejen;2006-04-01
7438;Vejen;2006-05-01
7557;Vejen;2006-06-01
7339;Vejen;2006-07-01
7406;Vejen;2006-08-01
7502;Vejen;2006-09-01
7590;Vejen;2006-10-01
7644;Vejen;2006-11-01
7583;Vejen;2006-12-01
7602;Vejen;2007-01-01
7827;Vejen;2007-02-01
7897;Vejen;2007-03-01
8124;Vejen;2007-04-01
8318;Vejen;2007-05-01
8614;Vejen;2007-06-01
8773;Vejen;2007-07-01
9183;Vejen;2007-08-01
9242;Vejen;2007-09-01
9449;Vejen;2007-10-01
9728;Vejen;2007-11-01
9877;Vejen;2007-12-01
10047;Vejen;2008-01-01
10048;Vejen;2008-02-01
9949;Vejen;2008-03-01
9965;Vejen;2008-04-01
9876;Vejen;2008-05-01
10206;Vejen;2008-06-01
10465;Vejen;2008-07-01
10464;Vejen;2008-08-01
10310;Vejen;2008-09-01
10336;Vejen;2008-10-01
10222;Vejen;2008-11-01
10347;Vejen;2008-12-01
10130;Vejen;2009-01-01
10102;Vejen;2009-02-01
9839;Vejen;2009-03-01
9695;Vejen;2009-04-01
9685;Vejen;2009-05-01
9561;Vejen;2009-06-01
9471;Vejen;2009-07-01
9467;Vejen;2009-08-01
9465;Vejen;2009-09-01
9828;Vejen;2009-10-01
9604;Vejen;2009-11-01
9610;Vejen;2009-12-01
9635;Vejen;2010-01-01
9470;Vejen;2010-02-01
9552;Vejen;2010-03-01
9632;Vejen;2010-04-01
9735;Vejen;2010-05-01
9660;Vejen;2010-06-01
9600;Vejen;2010-07-01
9583;Vejen;2010-08-01
9683;Vejen;2010-09-01
9175;Vejen;2010-10-01
9105;Vejen;2010-11-01
9112;Vejen;2010-12-01
9015;Vejen;2011-01-01
9030;Vejen;2011-02-01
9041;Vejen;2011-03-01
9179;Vejen;2011-04-01
8973;Vejen;2011-05-01
8904;Vejen;2011-06-01
9067;Vejen;2011-07-01
8885;Vejen;2011-08-01
8875;Vejen;2011-09-01
8882;Vejen;2011-10-01
8801;Vejen;2011-11-01
8709;Vejen;2011-12-01
8561;Vejen;2012-01-01
8655;Vejen;2012-02-01
8570;Vejen;2012-03-01
8492;Vejen;2012-04-01
8416;Vejen;2012-05-01
8416;Vejen;2012-06-01
8450;Vejen;2012-07-01
8375;Vejen;2012-08-01
8409;Vejen;2012-09-01
8336;Vejen;2012-10-01
8179;Vejen;2012-11-01
8192;Vejen;2012-12-01
8170;Vejen;2013-01-01
8146;Vejen;2013-02-01
8197;Vejen;2013-03-01
8186;Vejen;2013-04-01
8214;Vejen;2013-05-01
8157;Vejen;2013-06-01
8155;Vejen;2013-07-01
8123;Vejen;2013-08-01
8049;Vejen;2013-09-01
8022;Vejen;2013-10-01
7896;Vejen;2013-11-01
7942;Vejen;2013-12-01
7912;Vejen;2014-01-01
7833;Vejen;2014-02-01
7859;Vejen;2014-03-01
7825;Vejen;2014-04-01
7869;Vejen;2014-05-01
7838;Vejen;2014-06-01
7775;Vejen;2014-07-01
7755;Vejen;2014-08-01
7747;Vejen;2014-09-01
7801;Vejen;2014-10-01
7793;Vejen;2014-11-01
7827;Vejen;2014-12-01
7787;Vejen;2015-01-01
7737;Vejen;2015-02-01
7747;Vejen;2015-03-01
7770;Vejen;2015-04-01
7816;Vejen;2015-05-01
7798;Vejen;2015-06-01
7750;Vejen;2015-07-01
7681;Vejen;2015-08-01
7724;Vejen;2015-09-01
7577;Vejen;2015-10-01
7784;Vejen;2015-11-01
7804;Vejen;2015-12-01
7750;Vejen;2016-01-01
7688;Vejen;2016-02-01
7754;Vejen;2016-03-01
7801;Vejen;2016-04-01
7771;Vejen;2016-05-01
7775;Vejen;2016-06-01
7717;Vejen;2016-07-01
7821;Vejen;2016-08-01
8127;Vejen;2016-09-01
7838;Vejen;2016-10-01
7788;Vejen;2016-11-01
7884;Vejen;2016-12-01
8026;Vejen;2017-01-01
8228;Vejen;2017-02-01
8115;Vejen;2017-03-01
8116;Vejen;2017-04-01
8011;Vejen;2017-05-01
7985;Vejen;2017-06-01
8012;Vejen;2017-07-01
8096;Vejen;2017-08-01
8127;Vejen;2017-09-01
7989;Vejen;2017-10-01
8071;Vejen;2017-11-01
7979;Vejen;2017-12-01
8959;Vejle;2004-01-01
9354;Vejle;2004-02-01
9269;Vejle;2004-03-01
9216;Vejle;2004-04-01
9141;Vejle;2004-05-01
9188;Vejle;2004-06-01
9304;Vejle;2004-07-01
9398;Vejle;2004-08-01
9518;Vejle;2004-09-01
9684;Vejle;2004-10-01
9788;Vejle;2004-11-01
9894;Vejle;2004-12-01
9864;Vejle;2005-01-01
9869;Vejle;2005-02-01
9806;Vejle;2005-03-01
9929;Vejle;2005-04-01
9966;Vejle;2005-05-01
10049;Vejle;2005-06-01
10202;Vejle;2005-07-01
10524;Vejle;2005-08-01
10713;Vejle;2005-09-01
11154;Vejle;2005-10-01
11178;Vejle;2005-11-01
11559;Vejle;2005-12-01
11865;Vejle;2006-01-01
12046;Vejle;2006-02-01
12134;Vejle;2006-03-01
12264;Vejle;2006-04-01
12709;Vejle;2006-05-01
12853;Vejle;2006-06-01
13175;Vejle;2006-07-01
13430;Vejle;2006-08-01
13969;Vejle;2006-09-01
14129;Vejle;2006-10-01
14069;Vejle;2006-11-01
14323;Vejle;2006-12-01
14578;Vejle;2007-01-01
14567;Vejle;2007-02-01
15175;Vejle;2007-03-01
15517;Vejle;2007-04-01
15352;Vejle;2007-05-01
16116;Vejle;2007-06-01
16423;Vejle;2007-07-01
16382;Vejle;2007-08-01
16519;Vejle;2007-09-01
16779;Vejle;2007-10-01
16604;Vejle;2007-11-01
16582;Vejle;2007-12-01
16558;Vejle;2008-01-01
16546;Vejle;2008-02-01
16148;Vejle;2008-03-01
16301;Vejle;2008-04-01
16631;Vejle;2008-05-01
16823;Vejle;2008-06-01
16697;Vejle;2008-07-01
16649;Vejle;2008-08-01
16578;Vejle;2008-09-01
16495;Vejle;2008-10-01
16436;Vejle;2008-11-01
16337;Vejle;2008-12-01
16102;Vejle;2009-01-01
15716;Vejle;2009-02-01
15744;Vejle;2009-03-01
15646;Vejle;2009-04-01
15660;Vejle;2009-05-01
15237;Vejle;2009-06-01
15323;Vejle;2009-07-01
15340;Vejle;2009-08-01
15219;Vejle;2009-09-01
15305;Vejle;2009-10-01
15433;Vejle;2009-11-01
15440;Vejle;2009-12-01
15184;Vejle;2010-01-01
14869;Vejle;2010-02-01
14810;Vejle;2010-03-01
14739;Vejle;2010-04-01
14893;Vejle;2010-05-01
14772;Vejle;2010-06-01
14679;Vejle;2010-07-01
14776;Vejle;2010-08-01
14825;Vejle;2010-09-01
14751;Vejle;2010-10-01
14938;Vejle;2010-11-01
14783;Vejle;2010-12-01
14711;Vejle;2011-01-01
14700;Vejle;2011-02-01
14634;Vejle;2011-03-01
14557;Vejle;2011-04-01
14556;Vejle;2011-05-01
14429;Vejle;2011-06-01
14508;Vejle;2011-07-01
14476;Vejle;2011-08-01
14491;Vejle;2011-09-01
14553;Vejle;2011-10-01
14466;Vejle;2011-11-01
14313;Vejle;2011-12-01
14216;Vejle;2012-01-01
13968;Vejle;2012-02-01
13799;Vejle;2012-03-01
13758;Vejle;2012-04-01
13798;Vejle;2012-05-01
13695;Vejle;2012-06-01
13725;Vejle;2012-07-01
13661;Vejle;2012-08-01
13674;Vejle;2012-09-01
13698;Vejle;2012-10-01
13674;Vejle;2012-11-01
13684;Vejle;2012-12-01
13594;Vejle;2013-01-01
13778;Vejle;2013-02-01
13821;Vejle;2013-03-01
13688;Vejle;2013-04-01
13474;Vejle;2013-05-01
13507;Vejle;2013-06-01
13398;Vejle;2013-07-01
13299;Vejle;2013-08-01
13003;Vejle;2013-09-01
13034;Vejle;2013-10-01
12977;Vejle;2013-11-01
12982;Vejle;2013-12-01
12922;Vejle;2014-01-01
12938;Vejle;2014-02-01
13057;Vejle;2014-03-01
13033;Vejle;2014-04-01
13037;Vejle;2014-05-01
13142;Vejle;2014-06-01
13062;Vejle;2014-07-01
13116;Vejle;2014-08-01
13003;Vejle;2014-09-01
12991;Vejle;2014-10-01
12782;Vejle;2014-11-01
12939;Vejle;2014-12-01
12868;Vejle;2015-01-01
13083;Vejle;2015-02-01
13060;Vejle;2015-03-01
13271;Vejle;2015-04-01
13292;Vejle;2015-05-01
13204;Vejle;2015-06-01
13166;Vejle;2015-07-01
13106;Vejle;2015-08-01
13260;Vejle;2015-09-01
13206;Vejle;2015-10-01
13274;Vejle;2015-11-01
13279;Vejle;2015-12-01
13261;Vejle;2016-01-01
13466;Vejle;2016-02-01
13466;Vejle;2016-03-01
13350;Vejle;2016-04-01
13272;Vejle;2016-05-01
13718;Vejle;2016-06-01
13508;Vejle;2016-07-01
13381;Vejle;2016-08-01
13220;Vejle;2016-09-01
13229;Vejle;2016-10-01
13322;Vejle;2016-11-01
13216;Vejle;2016-12-01
13273;Vejle;2017-01-01
13354;Vejle;2017-02-01
13407;Vejle;2017-03-01
13543;Vejle;2017-04-01
13604;Vejle;2017-05-01
13598;Vejle;2017-06-01
13521;Vejle;2017-07-01
13754;Vejle;2017-08-01
13671;Vejle;2017-09-01
13819;Vejle;2017-10-01
13911;Vejle;2017-11-01
13859;Vejle;2017-12-01
6420;Aabenraa;2004-01-01
6518;Aabenraa;2004-02-01
6625;Aabenraa;2004-03-01
6612;Aabenraa;2004-04-01
6594;Aabenraa;2004-05-01
6724;Aabenraa;2004-06-01
6577;Aabenraa;2004-07-01
6614;Aabenraa;2004-08-01
6631;Aabenraa;2004-09-01
6600;Aabenraa;2004-10-01
6506;Aabenraa;2004-11-01
6644;Aabenraa;2004-12-01
6809;Aabenraa;2005-01-01
6981;Aabenraa;2005-02-01
6774;Aabenraa;2005-03-01
6987;Aabenraa;2005-04-01
6962;Aabenraa;2005-05-01
7076;Aabenraa;2005-06-01
7116;Aabenraa;2005-07-01
6965;Aabenraa;2005-08-01
7012;Aabenraa;2005-09-01
7094;Aabenraa;2005-10-01
7339;Aabenraa;2005-11-01
7417;Aabenraa;2005-12-01
7606;Aabenraa;2006-01-01
7512;Aabenraa;2006-02-01
7700;Aabenraa;2006-03-01
7690;Aabenraa;2006-04-01
7420;Aabenraa;2006-05-01
7517;Aabenraa;2006-06-01
7534;Aabenraa;2006-07-01
7472;Aabenraa;2006-08-01
7370;Aabenraa;2006-09-01
7768;Aabenraa;2006-10-01
7937;Aabenraa;2006-11-01
7907;Aabenraa;2006-12-01
7957;Aabenraa;2007-01-01
8035;Aabenraa;2007-02-01
8133;Aabenraa;2007-03-01
8384;Aabenraa;2007-04-01
8426;Aabenraa;2007-05-01
9008;Aabenraa;2007-06-01
8963;Aabenraa;2007-07-01
9530;Aabenraa;2007-08-01
9201;Aabenraa;2007-09-01
9412;Aabenraa;2007-10-01
9443;Aabenraa;2007-11-01
9495;Aabenraa;2007-12-01
9635;Aabenraa;2008-01-01
9439;Aabenraa;2008-02-01
9734;Aabenraa;2008-03-01
9942;Aabenraa;2008-04-01
10264;Aabenraa;2008-05-01
10202;Aabenraa;2008-06-01
10322;Aabenraa;2008-07-01
10329;Aabenraa;2008-08-01
10471;Aabenraa;2008-09-01
10330;Aabenraa;2008-10-01
10050;Aabenraa;2008-11-01
9906;Aabenraa;2008-12-01
9865;Aabenraa;2009-01-01
9732;Aabenraa;2009-02-01
9662;Aabenraa;2009-03-01
9517;Aabenraa;2009-04-01
9570;Aabenraa;2009-05-01
9474;Aabenraa;2009-06-01
9611;Aabenraa;2009-07-01
9577;Aabenraa;2009-08-01
9403;Aabenraa;2009-09-01
9431;Aabenraa;2009-10-01
9314;Aabenraa;2009-11-01
9178;Aabenraa;2009-12-01
9184;Aabenraa;2010-01-01
9314;Aabenraa;2010-02-01
9382;Aabenraa;2010-03-01
9277;Aabenraa;2010-04-01
9380;Aabenraa;2010-05-01
9268;Aabenraa;2010-06-01
9550;Aabenraa;2010-07-01
9505;Aabenraa;2010-08-01
9557;Aabenraa;2010-09-01
9554;Aabenraa;2010-10-01
9327;Aabenraa;2010-11-01
9289;Aabenraa;2010-12-01
9224;Aabenraa;2011-01-01
9281;Aabenraa;2011-02-01
9224;Aabenraa;2011-03-01
9336;Aabenraa;2011-04-01
9437;Aabenraa;2011-05-01
9398;Aabenraa;2011-06-01
9318;Aabenraa;2011-07-01
9394;Aabenraa;2011-08-01
9343;Aabenraa;2011-09-01
9297;Aabenraa;2011-10-01
9416;Aabenraa;2011-11-01
9183;Aabenraa;2011-12-01
9037;Aabenraa;2012-01-01
8880;Aabenraa;2012-02-01
8903;Aabenraa;2012-03-01
8919;Aabenraa;2012-04-01
8978;Aabenraa;2012-05-01
9055;Aabenraa;2012-06-01
8979;Aabenraa;2012-07-01
8989;Aabenraa;2012-08-01
8905;Aabenraa;2012-09-01
8902;Aabenraa;2012-10-01
8753;Aabenraa;2012-11-01
8635;Aabenraa;2012-12-01
8623;Aabenraa;2013-01-01
8649;Aabenraa;2013-02-01
8652;Aabenraa;2013-03-01
8625;Aabenraa;2013-04-01
8758;Aabenraa;2013-05-01
8749;Aabenraa;2013-06-01
8543;Aabenraa;2013-07-01
8414;Aabenraa;2013-08-01
8401;Aabenraa;2013-09-01
8265;Aabenraa;2013-10-01
8284;Aabenraa;2013-11-01
8254;Aabenraa;2013-12-01
8165;Aabenraa;2014-01-01
8135;Aabenraa;2014-02-01
8299;Aabenraa;2014-03-01
8532;Aabenraa;2014-04-01
8547;Aabenraa;2014-05-01
8346;Aabenraa;2014-06-01
8385;Aabenraa;2014-07-01
8387;Aabenraa;2014-08-01
8301;Aabenraa;2014-09-01
8463;Aabenraa;2014-10-01
8409;Aabenraa;2014-11-01
8385;Aabenraa;2014-12-01
8360;Aabenraa;2015-01-01
8386;Aabenraa;2015-02-01
8355;Aabenraa;2015-03-01
8380;Aabenraa;2015-04-01
8239;Aabenraa;2015-05-01
8213;Aabenraa;2015-06-01
8258;Aabenraa;2015-07-01
8360;Aabenraa;2015-08-01
8337;Aabenraa;2015-09-01
8449;Aabenraa;2015-10-01
8470;Aabenraa;2015-11-01
8427;Aabenraa;2015-12-01
8259;Aabenraa;2016-01-01
8161;Aabenraa;2016-02-01
8315;Aabenraa;2016-03-01
8257;Aabenraa;2016-04-01
8267;Aabenraa;2016-05-01
8274;Aabenraa;2016-06-01
8273;Aabenraa;2016-07-01
8171;Aabenraa;2016-08-01
8257;Aabenraa;2016-09-01
8286;Aabenraa;2016-10-01
8100;Aabenraa;2016-11-01
8030;Aabenraa;2016-12-01
8099;Aabenraa;2017-01-01
8058;Aabenraa;2017-02-01
8087;Aabenraa;2017-03-01
8332;Aabenraa;2017-04-01
8462;Aabenraa;2017-05-01
8515;Aabenraa;2017-06-01
8520;Aabenraa;2017-07-01
8674;Aabenraa;2017-08-01
8747;Aabenraa;2017-09-01
8524;Aabenraa;2017-10-01
8609;Aabenraa;2017-11-01
8556;Aabenraa;2017-12-01
8509;Region Midtjylland;2004-01-01
8517;Region Midtjylland;2004-02-01
8569;Region Midtjylland;2004-03-01
8615;Region Midtjylland;2004-04-01
8650;Region Midtjylland;2004-05-01
8702;Region Midtjylland;2004-06-01
8735;Region Midtjylland;2004-07-01
8865;Region Midtjylland;2004-08-01
8861;Region Midtjylland;2004-09-01
9020;Region Midtjylland;2004-10-01
9032;Region Midtjylland;2004-11-01
9086;Region Midtjylland;2004-12-01
9117;Region Midtjylland;2005-01-01
9342;Region Midtjylland;2005-02-01
9519;Region Midtjylland;2005-03-01
9652;Region Midtjylland;2005-04-01
9778;Region Midtjylland;2005-05-01
9950;Region Midtjylland;2005-06-01
10140;Region Midtjylland;2005-07-01
10357;Region Midtjylland;2005-08-01
10597;Region Midtjylland;2005-09-01
11006;Region Midtjylland;2005-10-01
11273;Region Midtjylland;2005-11-01
11394;Region Midtjylland;2005-12-01
11608;Region Midtjylland;2006-01-01
11901;Region Midtjylland;2006-02-01
12164;Region Midtjylland;2006-03-01
12393;Region Midtjylland;2006-04-01
12630;Region Midtjylland;2006-05-01
12847;Region Midtjylland;2006-06-01
13046;Region Midtjylland;2006-07-01
13255;Region Midtjylland;2006-08-01
13517;Region Midtjylland;2006-09-01
13593;Region Midtjylland;2006-10-01
13777;Region Midtjylland;2006-11-01
13856;Region Midtjylland;2006-12-01
13890;Region Midtjylland;2007-01-01
13963;Region Midtjylland;2007-02-01
14038;Region Midtjylland;2007-03-01
14071;Region Midtjylland;2007-04-01
14080;Region Midtjylland;2007-05-01
14293;Region Midtjylland;2007-06-01
14422;Region Midtjylland;2007-07-01
14528;Region Midtjylland;2007-08-01
14633;Region Midtjylland;2007-09-01
14696;Region Midtjylland;2007-10-01
14797;Region Midtjylland;2007-11-01
14890;Region Midtjylland;2007-12-01
14863;Region Midtjylland;2008-01-01
14902;Region Midtjylland;2008-02-01
14700;Region Midtjylland;2008-03-01
14743;Region Midtjylland;2008-04-01
14865;Region Midtjylland;2008-05-01
14868;Region Midtjylland;2008-06-01
14821;Region Midtjylland;2008-07-01
14842;Region Midtjylland;2008-08-01
14757;Region Midtjylland;2008-09-01
14664;Region Midtjylland;2008-10-01
14543;Region Midtjylland;2008-11-01
14396;Region Midtjylland;2008-12-01
14338;Region Midtjylland;2009-01-01
14153;Region Midtjylland;2009-02-01
14019;Region Midtjylland;2009-03-01
13899;Region Midtjylland;2009-04-01
13878;Region Midtjylland;2009-05-01
13868;Region Midtjylland;2009-06-01
13833;Region Midtjylland;2009-07-01
13885;Region Midtjylland;2009-08-01
13822;Region Midtjylland;2009-09-01
13806;Region Midtjylland;2009-10-01
13773;Region Midtjylland;2009-11-01
13751;Region Midtjylland;2009-12-01
13748;Region Midtjylland;2010-01-01
13693;Region Midtjylland;2010-02-01
13649;Region Midtjylland;2010-03-01
13613;Region Midtjylland;2010-04-01
13622;Region Midtjylland;2010-05-01
13600;Region Midtjylland;2010-06-01
13616;Region Midtjylland;2010-07-01
13595;Region Midtjylland;2010-08-01
13568;Region Midtjylland;2010-09-01
13544;Region Midtjylland;2010-10-01
13551;Region Midtjylland;2010-11-01
13508;Region Midtjylland;2010-12-01
13503;Region Midtjylland;2011-01-01
13510;Region Midtjylland;2011-02-01
13484;Region Midtjylland;2011-03-01
13495;Region Midtjylland;2011-04-01
13517;Region Midtjylland;2011-05-01
13449;Region Midtjylland;2011-06-01
13423;Region Midtjylland;2011-07-01
13414;Region Midtjylland;2011-08-01
13403;Region Midtjylland;2011-09-01
13330;Region Midtjylland;2011-10-01
13265;Region Midtjylland;2011-11-01
13185;Region Midtjylland;2011-12-01
13199;Region Midtjylland;2012-01-01
13164;Region Midtjylland;2012-02-01
13124;Region Midtjylland;2012-03-01
13026;Region Midtjylland;2012-04-01
12975;Region Midtjylland;2012-05-01
12885;Region Midtjylland;2012-06-01
12847;Region Midtjylland;2012-07-01
12844;Region Midtjylland;2012-08-01
12789;Region Midtjylland;2012-09-01
12739;Region Midtjylland;2012-10-01
12745;Region Midtjylland;2012-11-01
12720;Region Midtjylland;2012-12-01
12656;Region Midtjylland;2013-01-01
12665;Region Midtjylland;2013-02-01
12715;Region Midtjylland;2013-03-01
12713;Region Midtjylland;2013-04-01
12713;Region Midtjylland;2013-05-01
12685;Region Midtjylland;2013-06-01
12653;Region Midtjylland;2013-07-01
12640;Region Midtjylland;2013-08-01
12638;Region Midtjylland;2013-09-01
12645;Region Midtjylland;2013-10-01
12608;Region Midtjylland;2013-11-01
12626;Region Midtjylland;2013-12-01
12568;Region Midtjylland;2014-01-01
12597;Region Midtjylland;2014-02-01
12596;Region Midtjylland;2014-03-01
12672;Region Midtjylland;2014-04-01
12656;Region Midtjylland;2014-05-01
12694;Region Midtjylland;2014-06-01
12689;Region Midtjylland;2014-07-01
12660;Region Midtjylland;2014-08-01
12709;Region Midtjylland;2014-09-01
12746;Region Midtjylland;2014-10-01
12786;Region Midtjylland;2014-11-01
12754;Region Midtjylland;2014-12-01
12736;Region Midtjylland;2015-01-01
12732;Region Midtjylland;2015-02-01
12810;Region Midtjylland;2015-03-01
12863;Region Midtjylland;2015-04-01
12907;Region Midtjylland;2015-05-01
12948;Region Midtjylland;2015-06-01
12946;Region Midtjylland;2015-07-01
13002;Region Midtjylland;2015-08-01
12967;Region Midtjylland;2015-09-01
13120;Region Midtjylland;2015-10-01
13088;Region Midtjylland;2015-11-01
13085;Region Midtjylland;2015-12-01
13118;Region Midtjylland;2016-01-01
13130;Region Midtjylland;2016-02-01
13164;Region Midtjylland;2016-03-01
13117;Region Midtjylland;2016-04-01
13143;Region Midtjylland;2016-05-01
13106;Region Midtjylland;2016-06-01
13151;Region Midtjylland;2016-07-01
13072;Region Midtjylland;2016-08-01
13140;Region Midtjylland;2016-09-01
13155;Region Midtjylland;2016-10-01
13181;Region Midtjylland;2016-11-01
13173;Region Midtjylland;2016-12-01
13173;Region Midtjylland;2017-01-01
13220;Region Midtjylland;2017-02-01
13345;Region Midtjylland;2017-03-01
13417;Region Midtjylland;2017-04-01
13494;Region Midtjylland;2017-05-01
13508;Region Midtjylland;2017-06-01
13557;Region Midtjylland;2017-07-01
13637;Region Midtjylland;2017-08-01
13703;Region Midtjylland;2017-09-01
13800;Region Midtjylland;2017-10-01
13784;Region Midtjylland;2017-11-01
13809;Region Midtjylland;2017-12-01
9593;Landsdel Østjylland;2004-01-01
9625;Landsdel Østjylland;2004-02-01
9692;Landsdel Østjylland;2004-03-01
9784;Landsdel Østjylland;2004-04-01
9834;Landsdel Østjylland;2004-05-01
9926;Landsdel Østjylland;2004-06-01
9994;Landsdel Østjylland;2004-07-01
10186;Landsdel Østjylland;2004-08-01
10197;Landsdel Østjylland;2004-09-01
10414;Landsdel Østjylland;2004-10-01
10391;Landsdel Østjylland;2004-11-01
10503;Landsdel Østjylland;2004-12-01
10567;Landsdel Østjylland;2005-01-01
10834;Landsdel Østjylland;2005-02-01
11073;Landsdel Østjylland;2005-03-01
11249;Landsdel Østjylland;2005-04-01
