Pris;Kommune;Dato
35981;Dragør;2017-12-01
18072;Tårnby;2004-01-01
18730;Tårnby;2004-02-01
18119;Tårnby;2004-03-01
19120;Tårnby;2004-04-01
19109;Tårnby;2004-05-01
19439;Tårnby;2004-06-01
19834;Tårnby;2004-07-01
19793;Tårnby;2004-08-01
19459;Tårnby;2004-09-01
19585;Tårnby;2004-10-01
20007;Tårnby;2004-11-01
20156;Tårnby;2004-12-01
20613;Tårnby;2005-01-01
21329;Tårnby;2005-02-01
22337;Tårnby;2005-03-01
22228;Tårnby;2005-04-01
23591;Tårnby;2005-05-01
24213;Tårnby;2005-06-01
24242;Tårnby;2005-07-01
24621;Tårnby;2005-08-01
26512;Tårnby;2005-09-01
28371;Tårnby;2005-10-01
29454;Tårnby;2005-11-01
29266;Tårnby;2005-12-01
30029;Tårnby;2006-01-01
30140;Tårnby;2006-02-01
27761;Tårnby;2006-03-01
28194;Tårnby;2006-04-01
30511;Tårnby;2006-05-01
31780;Tårnby;2006-06-01
32290;Tårnby;2006-07-01
32138;Tårnby;2006-08-01
30632;Tårnby;2006-09-01
30086;Tårnby;2006-10-01
30180;Tårnby;2006-11-01
30221;Tårnby;2006-12-01
31497;Tårnby;2007-01-01
31252;Tårnby;2007-02-01
30543;Tårnby;2007-03-01
30115;Tårnby;2007-04-01
30546;Tårnby;2007-05-01
29642;Tårnby;2007-06-01
29196;Tårnby;2007-07-01
29153;Tårnby;2007-08-01
30153;Tårnby;2007-09-01
29532;Tårnby;2007-10-01
29429;Tårnby;2007-11-01
29148;Tårnby;2007-12-01
28790;Tårnby;2008-01-01
28983;Tårnby;2008-02-01
28207;Tårnby;2008-03-01
27370;Tårnby;2008-04-01
27150;Tårnby;2008-05-01
26749;Tårnby;2008-06-01
26389;Tårnby;2008-07-01
26129;Tårnby;2008-08-01
25625;Tårnby;2008-09-01
24755;Tårnby;2008-10-01
24461;Tårnby;2008-11-01
24216;Tårnby;2008-12-01
23531;Tårnby;2009-01-01
23518;Tårnby;2009-02-01
23758;Tårnby;2009-03-01
23314;Tårnby;2009-04-01
22390;Tårnby;2009-05-01
22262;Tårnby;2009-06-01
22799;Tårnby;2009-07-01
21737;Tårnby;2009-08-01
21595;Tårnby;2009-09-01
22762;Tårnby;2009-10-01
22633;Tårnby;2009-11-01
23666;Tårnby;2009-12-01
23003;Tårnby;2010-01-01
22523;Tårnby;2010-02-01
22385;Tårnby;2010-03-01
21847;Tårnby;2010-04-01
21243;Tårnby;2010-05-01
21061;Tårnby;2010-06-01
21076;Tårnby;2010-07-01
21817;Tårnby;2010-08-01
22304;Tårnby;2010-09-01
23268;Tårnby;2010-10-01
23718;Tårnby;2010-11-01
24088;Tårnby;2010-12-01
22578;Tårnby;2011-01-01
21631;Tårnby;2011-02-01
22803;Tårnby;2011-03-01
22499;Tårnby;2011-04-01
22370;Tårnby;2011-05-01
22290;Tårnby;2011-06-01
21886;Tårnby;2011-07-01
21444;Tårnby;2011-08-01
21429;Tårnby;2011-09-01
21263;Tårnby;2011-10-01
21257;Tårnby;2011-11-01
20857;Tårnby;2011-12-01
20634;Tårnby;2012-01-01
19973;Tårnby;2012-02-01
19819;Tårnby;2012-03-01
18903;Tårnby;2012-04-01
19443;Tårnby;2012-05-01
19256;Tårnby;2012-06-01
19072;Tårnby;2012-07-01
19182;Tårnby;2012-08-01
21035;Tårnby;2012-09-01
21084;Tårnby;2012-10-01
21508;Tårnby;2012-11-01
21440;Tårnby;2012-12-01
20884;Tårnby;2013-01-01
21764;Tårnby;2013-02-01
21280;Tårnby;2013-03-01
20089;Tårnby;2013-04-01
20398;Tårnby;2013-05-01
20660;Tårnby;2013-06-01
20206;Tårnby;2013-07-01
20052;Tårnby;2013-08-01
20139;Tårnby;2013-09-01
19339;Tårnby;2013-10-01
19704;Tårnby;2013-11-01
20741;Tårnby;2013-12-01
21805;Tårnby;2014-01-01
23312;Tårnby;2014-02-01
23150;Tårnby;2014-03-01
23236;Tårnby;2014-04-01
23779;Tårnby;2014-05-01
23407;Tårnby;2014-06-01
23698;Tårnby;2014-07-01
24221;Tårnby;2014-08-01
24205;Tårnby;2014-09-01
23912;Tårnby;2014-10-01
24526;Tårnby;2014-11-01
24420;Tårnby;2014-12-01
24540;Tårnby;2015-01-01
24353;Tårnby;2015-02-01
24408;Tårnby;2015-03-01
24711;Tårnby;2015-04-01
25869;Tårnby;2015-05-01
25281;Tårnby;2015-06-01
25825;Tårnby;2015-07-01
25955;Tårnby;2015-08-01
26677;Tårnby;2015-09-01
26916;Tårnby;2015-10-01
27179;Tårnby;2015-11-01
27310;Tårnby;2015-12-01
27554;Tårnby;2016-01-01
27509;Tårnby;2016-02-01
27487;Tårnby;2016-03-01
27715;Tårnby;2016-04-01
27499;Tårnby;2016-05-01
27149;Tårnby;2016-06-01
28393;Tårnby;2016-07-01
29140;Tårnby;2016-08-01
29405;Tårnby;2016-09-01
30092;Tårnby;2016-10-01
29921;Tårnby;2016-11-01
29236;Tårnby;2016-12-01
30632;Tårnby;2017-01-01
31186;Tårnby;2017-02-01
32138;Tårnby;2017-03-01
31994;Tårnby;2017-04-01
33256;Tårnby;2017-05-01
33905;Tårnby;2017-06-01
33490;Tårnby;2017-07-01
36559;Tårnby;2017-08-01
35698;Tårnby;2017-09-01
34992;Tårnby;2017-10-01
35444;Tårnby;2017-11-01
35096;Tårnby;2017-12-01
19680;Landsdel Københavns omegn;2004-01-01
19822;Landsdel Københavns omegn;2004-02-01
20094;Landsdel Københavns omegn;2004-03-01
20077;Landsdel Københavns omegn;2004-04-01
19658;Landsdel Københavns omegn;2004-05-01
20050;Landsdel Københavns omegn;2004-06-01
20609;Landsdel Københavns omegn;2004-07-01
20656;Landsdel Københavns omegn;2004-08-01
20954;Landsdel Københavns omegn;2004-09-01
21600;Landsdel Københavns omegn;2004-10-01
21900;Landsdel Københavns omegn;2004-11-01
21990;Landsdel Københavns omegn;2004-12-01
22639;Landsdel Københavns omegn;2005-01-01
23035;Landsdel Københavns omegn;2005-02-01
23926;Landsdel Københavns omegn;2005-03-01
24319;Landsdel Københavns omegn;2005-04-01
24954;Landsdel Københavns omegn;2005-05-01
25885;Landsdel Københavns omegn;2005-06-01
26333;Landsdel Københavns omegn;2005-07-01
28207;Landsdel Københavns omegn;2005-08-01
28108;Landsdel Københavns omegn;2005-09-01
28827;Landsdel Københavns omegn;2005-10-01
29604;Landsdel Københavns omegn;2005-11-01
29964;Landsdel Københavns omegn;2005-12-01
31221;Landsdel Københavns omegn;2006-01-01
31431;Landsdel Københavns omegn;2006-02-01
32363;Landsdel Københavns omegn;2006-03-01
32852;Landsdel Københavns omegn;2006-04-01
34947;Landsdel Københavns omegn;2006-05-01
34856;Landsdel Københavns omegn;2006-06-01
34487;Landsdel Københavns omegn;2006-07-01
34220;Landsdel Københavns omegn;2006-08-01
33949;Landsdel Københavns omegn;2006-09-01
33617;Landsdel Københavns omegn;2006-10-01
33530;Landsdel Københavns omegn;2006-11-01
33269;Landsdel Københavns omegn;2006-12-01
33165;Landsdel Københavns omegn;2007-01-01
33008;Landsdel Københavns omegn;2007-02-01
32571;Landsdel Københavns omegn;2007-03-01
32718;Landsdel Københavns omegn;2007-04-01
33112;Landsdel Københavns omegn;2007-05-01
33194;Landsdel Københavns omegn;2007-06-01
32144;Landsdel Københavns omegn;2007-07-01
32342;Landsdel Københavns omegn;2007-08-01
32093;Landsdel Københavns omegn;2007-09-01
31689;Landsdel Københavns omegn;2007-10-01
31415;Landsdel Københavns omegn;2007-11-01
31301;Landsdel Københavns omegn;2007-12-01
31058;Landsdel Københavns omegn;2008-01-01
31184;Landsdel Københavns omegn;2008-02-01
30862;Landsdel Københavns omegn;2008-03-01
30633;Landsdel Københavns omegn;2008-04-01
30294;Landsdel Københavns omegn;2008-05-01
29817;Landsdel Københavns omegn;2008-06-01
29251;Landsdel Københavns omegn;2008-07-01
29133;Landsdel Københavns omegn;2008-08-01
28734;Landsdel Københavns omegn;2008-09-01
27746;Landsdel Københavns omegn;2008-10-01
27456;Landsdel Københavns omegn;2008-11-01
26818;Landsdel Københavns omegn;2008-12-01
26299;Landsdel Københavns omegn;2009-01-01
25988;Landsdel Københavns omegn;2009-02-01
25965;Landsdel Københavns omegn;2009-03-01
25890;Landsdel Københavns omegn;2009-04-01
25663;Landsdel Københavns omegn;2009-05-01
25795;Landsdel Københavns omegn;2009-06-01
24906;Landsdel Københavns omegn;2009-07-01
24614;Landsdel Københavns omegn;2009-08-01
24536;Landsdel Københavns omegn;2009-09-01
24590;Landsdel Københavns omegn;2009-10-01
24498;Landsdel Københavns omegn;2009-11-01
24551;Landsdel Københavns omegn;2009-12-01
24675;Landsdel Københavns omegn;2010-01-01
24655;Landsdel Københavns omegn;2010-02-01
25158;Landsdel Københavns omegn;2010-03-01
24943;Landsdel Københavns omegn;2010-04-01
24486;Landsdel Københavns omegn;2010-05-01
24650;Landsdel Københavns omegn;2010-06-01
24379;Landsdel Københavns omegn;2010-07-01
24215;Landsdel Københavns omegn;2010-08-01
24476;Landsdel Københavns omegn;2010-09-01
23971;Landsdel Københavns omegn;2010-10-01
23831;Landsdel Københavns omegn;2010-11-01
23738;Landsdel Københavns omegn;2010-12-01
22518;Landsdel Københavns omegn;2011-01-01
22460;Landsdel Københavns omegn;2011-02-01
22412;Landsdel Københavns omegn;2011-03-01
22652;Landsdel Københavns omegn;2011-04-01
22638;Landsdel Københavns omegn;2011-05-01
22431;Landsdel Københavns omegn;2011-06-01
22244;Landsdel Københavns omegn;2011-07-01
22141;Landsdel Københavns omegn;2011-08-01
22104;Landsdel Københavns omegn;2011-09-01
22280;Landsdel Københavns omegn;2011-10-01
22016;Landsdel Københavns omegn;2011-11-01
21933;Landsdel Københavns omegn;2011-12-01
21770;Landsdel Københavns omegn;2012-01-01
21767;Landsdel Københavns omegn;2012-02-01
21706;Landsdel Københavns omegn;2012-03-01
21689;Landsdel Københavns omegn;2012-04-01
21905;Landsdel Københavns omegn;2012-05-01
22163;Landsdel Københavns omegn;2012-06-01
22359;Landsdel Københavns omegn;2012-07-01
22441;Landsdel Københavns omegn;2012-08-01
22381;Landsdel Københavns omegn;2012-09-01
22570;Landsdel Københavns omegn;2012-10-01
22699;Landsdel Københavns omegn;2012-11-01
22652;Landsdel Københavns omegn;2012-12-01
22689;Landsdel Københavns omegn;2013-01-01
22855;Landsdel Københavns omegn;2013-02-01
23130;Landsdel Københavns omegn;2013-03-01
23458;Landsdel Københavns omegn;2013-04-01
23201;Landsdel Københavns omegn;2013-05-01
23321;Landsdel Københavns omegn;2013-06-01
22928;Landsdel Københavns omegn;2013-07-01
23173;Landsdel Københavns omegn;2013-08-01
23451;Landsdel Københavns omegn;2013-09-01
23740;Landsdel Københavns omegn;2013-10-01
21490;Landsdel Københavns omegn;2013-11-01
21589;Landsdel Københavns omegn;2013-12-01
23565;Landsdel Københavns omegn;2014-01-01
24168;Landsdel Københavns omegn;2014-02-01
23786;Landsdel Københavns omegn;2014-03-01
24160;Landsdel Københavns omegn;2014-04-01
23856;Landsdel Københavns omegn;2014-05-01
23897;Landsdel Københavns omegn;2014-06-01
23791;Landsdel Københavns omegn;2014-07-01
24100;Landsdel Københavns omegn;2014-08-01
24285;Landsdel Københavns omegn;2014-09-01
24901;Landsdel Københavns omegn;2014-10-01
25067;Landsdel Københavns omegn;2014-11-01
25245;Landsdel Københavns omegn;2014-12-01
25897;Landsdel Københavns omegn;2015-01-01
26504;Landsdel Københavns omegn;2015-02-01
26327;Landsdel Københavns omegn;2015-03-01
26397;Landsdel Københavns omegn;2015-04-01
26988;Landsdel Københavns omegn;2015-05-01
27430;Landsdel Københavns omegn;2015-06-01
26450;Landsdel Københavns omegn;2015-07-01
28310;Landsdel Københavns omegn;2015-08-01
28791;Landsdel Københavns omegn;2015-09-01
29162;Landsdel Københavns omegn;2015-10-01
29165;Landsdel Københavns omegn;2015-11-01
29413;Landsdel Københavns omegn;2015-12-01
29860;Landsdel Københavns omegn;2016-01-01
30002;Landsdel Københavns omegn;2016-02-01
30187;Landsdel Københavns omegn;2016-03-01
30252;Landsdel Københavns omegn;2016-04-01
30419;Landsdel Københavns omegn;2016-05-01
30709;Landsdel Københavns omegn;2016-06-01
30789;Landsdel Københavns omegn;2016-07-01
30966;Landsdel Københavns omegn;2016-08-01
31178;Landsdel Københavns omegn;2016-09-01
31347;Landsdel Københavns omegn;2016-10-01
31032;Landsdel Københavns omegn;2016-11-01
31884;Landsdel Københavns omegn;2016-12-01
31369;Landsdel Københavns omegn;2017-01-01
31791;Landsdel Københavns omegn;2017-02-01
32185;Landsdel Københavns omegn;2017-03-01
31951;Landsdel Københavns omegn;2017-04-01
32731;Landsdel Københavns omegn;2017-05-01
32995;Landsdel Københavns omegn;2017-06-01
33097;Landsdel Københavns omegn;2017-07-01
33274;Landsdel Københavns omegn;2017-08-01
33526;Landsdel Københavns omegn;2017-09-01
34084;Landsdel Københavns omegn;2017-10-01
33981;Landsdel Københavns omegn;2017-11-01
34025;Landsdel Københavns omegn;2017-12-01
14454;Albertslund;2004-01-01
15539;Albertslund;2004-02-01
15143;Albertslund;2004-03-01
15044;Albertslund;2004-04-01
14448;Albertslund;2004-05-01
14948;Albertslund;2004-06-01
15349;Albertslund;2004-07-01
16034;Albertslund;2004-08-01
16831;Albertslund;2004-09-01
16764;Albertslund;2004-10-01
16567;Albertslund;2004-11-01
18578;Albertslund;2004-12-01
17700;Albertslund;2005-01-01
16525;Albertslund;2005-02-01
16369;Albertslund;2005-03-01
16606;Albertslund;2005-04-01
16694;Albertslund;2005-05-01
17137;Albertslund;2005-06-01
19283;Albertslund;2005-07-01
19438;Albertslund;2005-08-01
20575;Albertslund;2005-09-01
20545;Albertslund;2005-10-01
21747;Albertslund;2005-11-01
21894;Albertslund;2005-12-01
21021;Albertslund;2006-01-01
24344;Albertslund;2006-02-01
24042;Albertslund;2006-03-01
23262;Albertslund;2006-04-01
23927;Albertslund;2006-05-01
25032;Albertslund;2006-06-01
23905;Albertslund;2006-07-01
23540;Albertslund;2006-08-01
23499;Albertslund;2006-09-01
23575;Albertslund;2006-10-01
24397;Albertslund;2006-11-01
24424;Albertslund;2006-12-01
24140;Albertslund;2007-01-01
24299;Albertslund;2007-02-01
24148;Albertslund;2007-03-01
24184;Albertslund;2007-04-01
23886;Albertslund;2007-05-01
24203;Albertslund;2007-06-01
23921;Albertslund;2007-07-01
24068;Albertslund;2007-08-01
24346;Albertslund;2007-09-01
23900;Albertslund;2007-10-01
23374;Albertslund;2007-11-01
23016;Albertslund;2007-12-01
22883;Albertslund;2008-01-01
22439;Albertslund;2008-02-01
22851;Albertslund;2008-03-01
21972;Albertslund;2008-04-01
21829;Albertslund;2008-05-01
22006;Albertslund;2008-06-01
21463;Albertslund;2008-07-01
21672;Albertslund;2008-08-01
20570;Albertslund;2008-09-01
21051;Albertslund;2008-10-01
21810;Albertslund;2008-11-01
21729;Albertslund;2008-12-01
20587;Albertslund;2009-01-01
19412;Albertslund;2009-02-01
19619;Albertslund;2009-03-01
19590;Albertslund;2009-04-01
19016;Albertslund;2009-05-01
18610;Albertslund;2009-06-01
18351;Albertslund;2009-07-01
18277;Albertslund;2009-08-01
17832;Albertslund;2009-09-01
17811;Albertslund;2009-10-01
17882;Albertslund;2009-11-01
18575;Albertslund;2009-12-01
18604;Albertslund;2010-01-01
18225;Albertslund;2010-02-01
18036;Albertslund;2010-03-01
18314;Albertslund;2010-04-01
17953;Albertslund;2010-05-01
18496;Albertslund;2010-06-01
17619;Albertslund;2010-07-01
18769;Albertslund;2010-08-01
18147;Albertslund;2010-09-01
17669;Albertslund;2010-10-01
16822;Albertslund;2010-11-01
17391;Albertslund;2010-12-01
15418;Albertslund;2011-01-01
16654;Albertslund;2011-02-01
15917;Albertslund;2011-03-01
16122;Albertslund;2011-04-01
15298;Albertslund;2011-05-01
15225;Albertslund;2011-06-01
15108;Albertslund;2011-07-01
14971;Albertslund;2011-08-01
15085;Albertslund;2011-09-01
15029;Albertslund;2011-10-01
14931;Albertslund;2011-11-01
14594;Albertslund;2011-12-01
14733;Albertslund;2012-01-01
15174;Albertslund;2012-02-01
14591;Albertslund;2012-03-01
15206;Albertslund;2012-04-01
15686;Albertslund;2012-05-01
15732;Albertslund;2012-06-01
15882;Albertslund;2012-07-01
15325;Albertslund;2012-08-01
12488;Albertslund;2012-09-01
14564;Albertslund;2012-10-01
14805;Albertslund;2012-11-01
14711;Albertslund;2012-12-01
15626;Albertslund;2013-01-01
16594;Albertslund;2013-02-01
16503;Albertslund;2013-03-01
16908;Albertslund;2013-04-01
16995;Albertslund;2013-05-01
17498;Albertslund;2013-06-01
17483;Albertslund;2013-07-01
18564;Albertslund;2013-08-01
18015;Albertslund;2013-09-01
17168;Albertslund;2013-10-01
15498;Albertslund;2013-11-01
17705;Albertslund;2013-12-01
18385;Albertslund;2014-01-01
18473;Albertslund;2014-02-01
17425;Albertslund;2014-03-01
17967;Albertslund;2014-04-01
21862;Albertslund;2014-05-01
16211;Albertslund;2014-06-01
16141;Albertslund;2014-07-01
16262;Albertslund;2014-08-01
17478;Albertslund;2014-09-01
17463;Albertslund;2014-10-01
18409;Albertslund;2014-11-01
18204;Albertslund;2014-12-01
17574;Albertslund;2015-01-01
18268;Albertslund;2015-02-01
17602;Albertslund;2015-03-01
18056;Albertslund;2015-04-01
18441;Albertslund;2015-05-01
17861;Albertslund;2015-06-01
18440;Albertslund;2015-07-01
18250;Albertslund;2015-08-01
19031;Albertslund;2015-09-01
19175;Albertslund;2015-10-01
21735;Albertslund;2015-11-01
20438;Albertslund;2015-12-01
20219;Albertslund;2016-01-01
21070;Albertslund;2016-02-01
21195;Albertslund;2016-03-01
20774;Albertslund;2016-04-01
19952;Albertslund;2016-05-01
19866;Albertslund;2016-06-01
19532;Albertslund;2016-07-01
20021;Albertslund;2016-08-01
18877;Albertslund;2016-09-01
20845;Albertslund;2016-10-01
19993;Albertslund;2016-11-01
20900;Albertslund;2016-12-01
20938;Albertslund;2017-01-01
20736;Albertslund;2017-02-01
20984;Albertslund;2017-03-01
20755;Albertslund;2017-04-01
21645;Albertslund;2017-05-01
22693;Albertslund;2017-06-01
22949;Albertslund;2017-07-01
22040;Albertslund;2017-08-01
22260;Albertslund;2017-09-01
22166;Albertslund;2017-10-01
21873;Albertslund;2017-11-01
21925;Albertslund;2017-12-01
16437;Ballerup;2004-01-01
18258;Ballerup;2004-02-01
18364;Ballerup;2004-03-01
17328;Ballerup;2004-04-01
16805;Ballerup;2004-05-01
19658;Ballerup;2004-06-01
19697;Ballerup;2004-07-01
20322;Ballerup;2004-08-01
21033;Ballerup;2004-09-01
20537;Ballerup;2004-10-01
20699;Ballerup;2004-11-01
20923;Ballerup;2004-12-01
21567;Ballerup;2005-01-01
21449;Ballerup;2005-02-01
21697;Ballerup;2005-03-01
22016;Ballerup;2005-04-01
21679;Ballerup;2005-05-01
21581;Ballerup;2005-06-01
21860;Ballerup;2005-07-01
22908;Ballerup;2005-08-01
24446;Ballerup;2005-09-01
27746;Ballerup;2005-10-01
27344;Ballerup;2005-11-01
26832;Ballerup;2005-12-01
26495;Ballerup;2006-01-01
26183;Ballerup;2006-02-01
26507;Ballerup;2006-03-01
26358;Ballerup;2006-04-01
26723;Ballerup;2006-05-01
26940;Ballerup;2006-06-01
27170;Ballerup;2006-07-01
27580;Ballerup;2006-08-01
27472;Ballerup;2006-09-01
27490;Ballerup;2006-10-01
27045;Ballerup;2006-11-01
27051;Ballerup;2006-12-01
26804;Ballerup;2007-01-01
26938;Ballerup;2007-02-01
27047;Ballerup;2007-03-01
27081;Ballerup;2007-04-01
27587;Ballerup;2007-05-01
27835;Ballerup;2007-06-01
27284;Ballerup;2007-07-01
27033;Ballerup;2007-08-01
26808;Ballerup;2007-09-01
27015;Ballerup;2007-10-01
26820;Ballerup;2007-11-01
26990;Ballerup;2007-12-01
27407;Ballerup;2008-01-01
27238;Ballerup;2008-02-01
26839;Ballerup;2008-03-01
26523;Ballerup;2008-04-01
25780;Ballerup;2008-05-01
25256;Ballerup;2008-06-01
25154;Ballerup;2008-07-01
24657;Ballerup;2008-08-01
24291;Ballerup;2008-09-01
23747;Ballerup;2008-10-01
23750;Ballerup;2008-11-01
23815;Ballerup;2008-12-01
23350;Ballerup;2009-01-01
22775;Ballerup;2009-02-01
22777;Ballerup;2009-03-01
