Pris;Kommune;Dato
8156;Tårnby;2005-04-01
8260;Tårnby;2005-05-01
8260;Tårnby;2005-06-01
9657;Tårnby;2005-07-01
18333;Tårnby;2005-08-01
0;Tårnby;2005-09-01
18309;Tårnby;2005-10-01
15988;Tårnby;2005-11-01
15988;Tårnby;2005-12-01
0;Tårnby;2006-01-01
0;Tårnby;2006-02-01
0;Tårnby;2006-03-01
24956;Tårnby;2006-04-01
19770;Tårnby;2006-05-01
15123;Tårnby;2006-06-01
15123;Tårnby;2006-07-01
12284;Tårnby;2006-08-01
0;Tårnby;2006-09-01
34950;Tårnby;2006-10-01
50000;Tårnby;2006-11-01
50000;Tårnby;2006-12-01
50000;Tårnby;2007-01-01
50000;Tårnby;2007-02-01
50000;Tårnby;2007-03-01
34755;Tårnby;2007-04-01
34755;Tårnby;2007-05-01
29071;Tårnby;2007-06-01
29583;Tårnby;2007-07-01
28899;Tårnby;2007-08-01
31923;Tårnby;2007-09-01
31923;Tårnby;2007-10-01
31923;Tårnby;2007-11-01
31923;Tårnby;2007-12-01
31368;Tårnby;2008-01-01
25000;Tårnby;2008-02-01
25000;Tårnby;2008-03-01
25000;Tårnby;2008-04-01
24745;Tårnby;2008-05-01
22540;Tårnby;2008-06-01
22820;Tårnby;2008-07-01
25018;Tårnby;2008-08-01
24302;Tårnby;2008-09-01
24426;Tårnby;2008-10-01
23742;Tårnby;2008-11-01
21447;Tårnby;2008-12-01
21570;Tårnby;2009-01-01
20358;Tårnby;2009-02-01
20809;Tårnby;2009-03-01
20386;Tårnby;2009-04-01
19586;Tårnby;2009-05-01
18939;Tårnby;2009-06-01
19392;Tårnby;2009-07-01
19974;Tårnby;2009-08-01
15242;Tårnby;2009-09-01
16174;Tårnby;2009-10-01
14740;Tårnby;2009-11-01
14740;Tårnby;2009-12-01
15263;Tårnby;2010-01-01
16180;Tårnby;2010-02-01
16038;Tårnby;2010-03-01
15667;Tårnby;2010-04-01
15357;Tårnby;2010-05-01
15906;Tårnby;2010-06-01
18111;Tårnby;2010-07-01
19329;Tårnby;2010-08-01
18665;Tårnby;2010-09-01
18519;Tårnby;2010-10-01
18403;Tårnby;2010-11-01
18287;Tårnby;2010-12-01
19048;Tårnby;2011-01-01
18774;Tårnby;2011-02-01
19986;Tårnby;2011-03-01
19008;Tårnby;2011-04-01
19493;Tårnby;2011-05-01
19135;Tårnby;2011-06-01
19227;Tårnby;2011-07-01
24068;Tårnby;2011-08-01
19105;Tårnby;2011-09-01
18014;Tårnby;2011-10-01
18407;Tårnby;2011-11-01
18202;Tårnby;2011-12-01
18123;Tårnby;2012-01-01
18868;Tårnby;2012-02-01
18237;Tårnby;2012-03-01
19335;Tårnby;2012-04-01
17875;Tårnby;2012-05-01
17141;Tårnby;2012-06-01
17415;Tårnby;2012-07-01
17064;Tårnby;2012-08-01
16912;Tårnby;2012-09-01
16495;Tårnby;2012-10-01
16994;Tårnby;2012-11-01
15457;Tårnby;2012-12-01
15457;Tårnby;2013-01-01
15457;Tårnby;2013-02-01
16390;Tårnby;2013-03-01
13750;Tårnby;2013-04-01
20887;Tårnby;2013-05-01
16893;Tårnby;2013-06-01
16689;Tårnby;2013-07-01
17796;Tårnby;2013-08-01
17459;Tårnby;2013-09-01
14891;Tårnby;2013-10-01
15409;Tårnby;2013-11-01
17227;Tårnby;2013-12-01
18000;Tårnby;2014-01-01
18000;Tårnby;2014-02-01
18575;Tårnby;2014-03-01
18575;Tårnby;2014-04-01
18355;Tårnby;2014-05-01
16618;Tårnby;2014-06-01
19389;Tårnby;2014-07-01
19389;Tårnby;2014-08-01
18176;Tårnby;2014-09-01
22133;Tårnby;2014-10-01
22133;Tårnby;2014-11-01
22133;Tårnby;2014-12-01
22155;Tårnby;2015-01-01
15658;Tårnby;2015-02-01
17523;Tårnby;2015-03-01
21810;Tårnby;2015-04-01
21216;Tårnby;2015-05-01
12778;Tårnby;2015-06-01
12778;Tårnby;2015-07-01
14043;Tårnby;2015-08-01
31607;Tårnby;2015-09-01
31414;Tårnby;2015-10-01
38622;Tårnby;2015-11-01
43897;Tårnby;2015-12-01
43529;Tårnby;2016-01-01
43662;Tårnby;2016-02-01
45653;Tårnby;2016-03-01
36541;Tårnby;2016-04-01
36250;Tårnby;2016-05-01
34735;Tårnby;2016-06-01
31583;Tårnby;2016-07-01
31583;Tårnby;2016-08-01
25912;Tårnby;2016-09-01
23789;Tårnby;2016-10-01
22861;Tårnby;2016-11-01
22782;Tårnby;2016-12-01
22849;Tårnby;2017-01-01
21569;Tårnby;2017-02-01
21199;Tårnby;2017-03-01
21210;Tårnby;2017-04-01
21045;Tårnby;2017-05-01
24555;Tårnby;2017-06-01
23401;Tårnby;2017-07-01
30721;Tårnby;2017-08-01
30426;Tårnby;2017-09-01
30131;Tårnby;2017-10-01
32161;Tårnby;2017-11-01
33481;Tårnby;2017-12-01
15172;Landsdel Københavns omegn;2004-01-01
15138;Landsdel Københavns omegn;2004-02-01
15052;Landsdel Københavns omegn;2004-03-01
15014;Landsdel Københavns omegn;2004-04-01
15230;Landsdel Københavns omegn;2004-05-01
15256;Landsdel Københavns omegn;2004-06-01
15329;Landsdel Københavns omegn;2004-07-01
15244;Landsdel Københavns omegn;2004-08-01
15244;Landsdel Københavns omegn;2004-09-01
15321;Landsdel Københavns omegn;2004-10-01
14199;Landsdel Københavns omegn;2004-11-01
14264;Landsdel Københavns omegn;2004-12-01
14346;Landsdel Københavns omegn;2005-01-01
14430;Landsdel Københavns omegn;2005-02-01
14613;Landsdel Københavns omegn;2005-03-01
14148;Landsdel Københavns omegn;2005-04-01
14348;Landsdel Københavns omegn;2005-05-01
13825;Landsdel Københavns omegn;2005-06-01
20121;Landsdel Københavns omegn;2005-07-01
15349;Landsdel Københavns omegn;2005-08-01
15158;Landsdel Københavns omegn;2005-09-01
16317;Landsdel Københavns omegn;2005-10-01
16845;Landsdel Københavns omegn;2005-11-01
16704;Landsdel Københavns omegn;2005-12-01
17375;Landsdel Københavns omegn;2006-01-01
18575;Landsdel Københavns omegn;2006-02-01
19415;Landsdel Københavns omegn;2006-03-01
20270;Landsdel Københavns omegn;2006-04-01
21031;Landsdel Københavns omegn;2006-05-01
22173;Landsdel Københavns omegn;2006-06-01
22447;Landsdel Københavns omegn;2006-07-01
23338;Landsdel Københavns omegn;2006-08-01
23884;Landsdel Københavns omegn;2006-09-01
26506;Landsdel Københavns omegn;2006-10-01
26048;Landsdel Københavns omegn;2006-11-01
26012;Landsdel Københavns omegn;2006-12-01
26185;Landsdel Københavns omegn;2007-01-01
26037;Landsdel Københavns omegn;2007-02-01
25685;Landsdel Københavns omegn;2007-03-01
25550;Landsdel Københavns omegn;2007-04-01
25774;Landsdel Københavns omegn;2007-05-01
28089;Landsdel Københavns omegn;2007-06-01
34753;Landsdel Københavns omegn;2007-07-01
33010;Landsdel Københavns omegn;2007-08-01
27888;Landsdel Københavns omegn;2007-09-01
26070;Landsdel Københavns omegn;2007-10-01
25140;Landsdel Københavns omegn;2007-11-01
26584;Landsdel Københavns omegn;2007-12-01
23419;Landsdel Københavns omegn;2008-01-01
22448;Landsdel Københavns omegn;2008-02-01
23928;Landsdel Københavns omegn;2008-03-01
24876;Landsdel Københavns omegn;2008-04-01
24269;Landsdel Københavns omegn;2008-05-01
25376;Landsdel Københavns omegn;2008-06-01
25169;Landsdel Københavns omegn;2008-07-01
24930;Landsdel Københavns omegn;2008-08-01
24960;Landsdel Københavns omegn;2008-09-01
23541;Landsdel Københavns omegn;2008-10-01
22637;Landsdel Københavns omegn;2008-11-01
22410;Landsdel Københavns omegn;2008-12-01
20522;Landsdel Københavns omegn;2009-01-01
20432;Landsdel Københavns omegn;2009-02-01
22535;Landsdel Københavns omegn;2009-03-01
21038;Landsdel Københavns omegn;2009-04-01
20810;Landsdel Københavns omegn;2009-05-01
21911;Landsdel Københavns omegn;2009-06-01
21408;Landsdel Københavns omegn;2009-07-01
21070;Landsdel Københavns omegn;2009-08-01
22320;Landsdel Københavns omegn;2009-09-01
22108;Landsdel Københavns omegn;2009-10-01
22149;Landsdel Københavns omegn;2009-11-01
22068;Landsdel Københavns omegn;2009-12-01
21772;Landsdel Københavns omegn;2010-01-01
21679;Landsdel Københavns omegn;2010-02-01
21701;Landsdel Københavns omegn;2010-03-01
18034;Landsdel Københavns omegn;2010-04-01
17356;Landsdel Københavns omegn;2010-05-01
17106;Landsdel Københavns omegn;2010-06-01
18062;Landsdel Københavns omegn;2010-07-01
18223;Landsdel Københavns omegn;2010-08-01
21860;Landsdel Københavns omegn;2010-09-01
21861;Landsdel Københavns omegn;2010-10-01
19742;Landsdel Københavns omegn;2010-11-01
19765;Landsdel Københavns omegn;2010-12-01
19756;Landsdel Københavns omegn;2011-01-01
20537;Landsdel Københavns omegn;2011-02-01
21721;Landsdel Københavns omegn;2011-03-01
25308;Landsdel Københavns omegn;2011-04-01
25011;Landsdel Københavns omegn;2011-05-01
24526;Landsdel Københavns omegn;2011-06-01
24563;Landsdel Københavns omegn;2011-07-01
23183;Landsdel Københavns omegn;2011-08-01
21365;Landsdel Københavns omegn;2011-09-01
22373;Landsdel Københavns omegn;2011-10-01
18131;Landsdel Københavns omegn;2011-11-01
18404;Landsdel Københavns omegn;2011-12-01
20050;Landsdel Københavns omegn;2012-01-01
18313;Landsdel Københavns omegn;2012-02-01
19100;Landsdel Københavns omegn;2012-03-01
20049;Landsdel Københavns omegn;2012-04-01
18457;Landsdel Københavns omegn;2012-05-01
21551;Landsdel Københavns omegn;2012-06-01
21415;Landsdel Københavns omegn;2012-07-01
21872;Landsdel Københavns omegn;2012-08-01
23252;Landsdel Københavns omegn;2012-09-01
22806;Landsdel Københavns omegn;2012-10-01
19772;Landsdel Københavns omegn;2012-11-01
19739;Landsdel Københavns omegn;2012-12-01
18785;Landsdel Københavns omegn;2013-01-01
17745;Landsdel Københavns omegn;2013-02-01
18580;Landsdel Københavns omegn;2013-03-01
18284;Landsdel Københavns omegn;2013-04-01
16200;Landsdel Københavns omegn;2013-05-01
14758;Landsdel Københavns omegn;2013-06-01
14103;Landsdel Københavns omegn;2013-07-01
14919;Landsdel Københavns omegn;2013-08-01
14648;Landsdel Københavns omegn;2013-09-01
46452;Landsdel Københavns omegn;2013-10-01
46865;Landsdel Københavns omegn;2013-11-01
20740;Landsdel Københavns omegn;2013-12-01
20774;Landsdel Københavns omegn;2014-01-01
21690;Landsdel Københavns omegn;2014-02-01
21854;Landsdel Københavns omegn;2014-03-01
20669;Landsdel Københavns omegn;2014-04-01
19821;Landsdel Københavns omegn;2014-05-01
20796;Landsdel Københavns omegn;2014-06-01
21189;Landsdel Københavns omegn;2014-07-01
18599;Landsdel Københavns omegn;2014-08-01
18050;Landsdel Københavns omegn;2014-09-01
17073;Landsdel Københavns omegn;2014-10-01
14418;Landsdel Københavns omegn;2014-11-01
15762;Landsdel Københavns omegn;2014-12-01
16368;Landsdel Københavns omegn;2015-01-01
17565;Landsdel Københavns omegn;2015-02-01
18839;Landsdel Københavns omegn;2015-03-01
13905;Landsdel Københavns omegn;2015-04-01
18838;Landsdel Københavns omegn;2015-05-01
20208;Landsdel Københavns omegn;2015-06-01
20707;Landsdel Københavns omegn;2015-07-01
20602;Landsdel Københavns omegn;2015-08-01
20517;Landsdel Københavns omegn;2015-09-01
21136;Landsdel Københavns omegn;2015-10-01
20811;Landsdel Københavns omegn;2015-11-01
22108;Landsdel Københavns omegn;2015-12-01
20981;Landsdel Københavns omegn;2016-01-01
19779;Landsdel Københavns omegn;2016-02-01
22683;Landsdel Københavns omegn;2016-03-01
21843;Landsdel Københavns omegn;2016-04-01
22621;Landsdel Københavns omegn;2016-05-01
21657;Landsdel Københavns omegn;2016-06-01
23040;Landsdel Københavns omegn;2016-07-01
21286;Landsdel Københavns omegn;2016-08-01
20677;Landsdel Københavns omegn;2016-09-01
21488;Landsdel Københavns omegn;2016-10-01
23188;Landsdel Københavns omegn;2016-11-01
26765;Landsdel Københavns omegn;2016-12-01
26730;Landsdel Københavns omegn;2017-01-01
21968;Landsdel Københavns omegn;2017-02-01
22665;Landsdel Københavns omegn;2017-03-01
21243;Landsdel Københavns omegn;2017-04-01
21222;Landsdel Københavns omegn;2017-05-01
21101;Landsdel Københavns omegn;2017-06-01
35945;Landsdel Københavns omegn;2017-07-01
31948;Landsdel Københavns omegn;2017-08-01
29179;Landsdel Københavns omegn;2017-09-01
29852;Landsdel Københavns omegn;2017-10-01
29665;Landsdel Københavns omegn;2017-11-01
25374;Landsdel Københavns omegn;2017-12-01
0;Albertslund;2004-01-01
0;Albertslund;2004-02-01
0;Albertslund;2004-03-01
0;Albertslund;2004-04-01
0;Albertslund;2004-05-01
0;Albertslund;2004-06-01
0;Albertslund;2004-07-01
0;Albertslund;2004-08-01
0;Albertslund;2004-09-01
0;Albertslund;2004-10-01
0;Albertslund;2004-11-01
0;Albertslund;2004-12-01
0;Albertslund;2005-01-01
0;Albertslund;2005-02-01
0;Albertslund;2005-03-01
0;Albertslund;2005-04-01
0;Albertslund;2005-05-01
0;Albertslund;2005-06-01
0;Albertslund;2005-07-01
0;Albertslund;2005-08-01
0;Albertslund;2005-09-01
0;Albertslund;2005-10-01
0;Albertslund;2005-11-01
0;Albertslund;2005-12-01
0;Albertslund;2006-01-01
0;Albertslund;2006-02-01
0;Albertslund;2006-03-01
0;Albertslund;2006-04-01
0;Albertslund;2006-05-01
0;Albertslund;2006-06-01
0;Albertslund;2006-07-01
0;Albertslund;2006-08-01
0;Albertslund;2006-09-01
0;Albertslund;2006-10-01
0;Albertslund;2006-11-01
0;Albertslund;2006-12-01
0;Albertslund;2007-01-01
0;Albertslund;2007-02-01
0;Albertslund;2007-03-01
0;Albertslund;2007-04-01
0;Albertslund;2007-05-01
0;Albertslund;2007-06-01
0;Albertslund;2007-07-01
0;Albertslund;2007-08-01
0;Albertslund;2007-09-01
0;Albertslund;2007-10-01
0;Albertslund;2007-11-01
0;Albertslund;2007-12-01
0;Albertslund;2008-01-01
0;Albertslund;2008-02-01
0;Albertslund;2008-03-01
0;Albertslund;2008-04-01
0;Albertslund;2008-05-01
0;Albertslund;2008-06-01
0;Albertslund;2008-07-01
0;Albertslund;2008-08-01
0;Albertslund;2008-09-01
0;Albertslund;2008-10-01
0;Albertslund;2008-11-01
0;Albertslund;2008-12-01
0;Albertslund;2009-01-01
0;Albertslund;2009-02-01
0;Albertslund;2009-03-01
0;Albertslund;2009-04-01
0;Albertslund;2009-05-01
0;Albertslund;2009-06-01
0;Albertslund;2009-07-01
0;Albertslund;2009-08-01
0;Albertslund;2009-09-01
0;Albertslund;2009-10-01
0;Albertslund;2009-11-01
0;Albertslund;2009-12-01
21598;Albertslund;2010-01-01
20567;Albertslund;2010-02-01
20567;Albertslund;2010-03-01
20567;Albertslund;2010-04-01
20567;Albertslund;2010-05-01
0;Albertslund;2010-06-01
0;Albertslund;2010-07-01
0;Albertslund;2010-08-01
0;Albertslund;2010-09-01
0;Albertslund;2010-10-01
0;Albertslund;2010-11-01
0;Albertslund;2010-12-01
0;Albertslund;2011-01-01
0;Albertslund;2011-02-01
0;Albertslund;2011-03-01
0;Albertslund;2011-04-01
0;Albertslund;2011-05-01
0;Albertslund;2011-06-01
0;Albertslund;2011-07-01
0;Albertslund;2011-08-01
0;Albertslund;2011-09-01
0;Albertslund;2011-10-01
0;Albertslund;2011-11-01
0;Albertslund;2011-12-01
0;Albertslund;2012-01-01
0;Albertslund;2012-02-01
0;Albertslund;2012-03-01
0;Albertslund;2012-04-01
0;Albertslund;2012-05-01
0;Albertslund;2012-06-01
0;Albertslund;2012-07-01
0;Albertslund;2012-08-01
0;Albertslund;2012-09-01
0;Albertslund;2012-10-01
0;Albertslund;2012-11-01
0;Albertslund;2012-12-01
0;Albertslund;2013-01-01
0;Albertslund;2013-02-01
0;Albertslund;2013-03-01
0;Albertslund;2013-04-01
0;Albertslund;2013-05-01
0;Albertslund;2013-06-01
0;Albertslund;2013-07-01
0;Albertslund;2013-08-01
0;Albertslund;2013-09-01
0;Albertslund;2013-10-01
0;Albertslund;2013-11-01
0;Albertslund;2013-12-01
0;Albertslund;2014-01-01
0;Albertslund;2014-02-01
0;Albertslund;2014-03-01
0;Albertslund;2014-04-01
0;Albertslund;2014-05-01
0;Albertslund;2014-06-01
0;Albertslund;2014-07-01
6413;Albertslund;2014-08-01
6413;Albertslund;2014-09-01
0;Albertslund;2014-10-01
0;Albertslund;2014-11-01
0;Albertslund;2014-12-01
0;Albertslund;2015-01-01
0;Albertslund;2015-02-01
0;Albertslund;2015-03-01
7065;Albertslund;2015-04-01
7065;Albertslund;2015-05-01
7065;Albertslund;2015-06-01
0;Albertslund;2015-07-01
0;Albertslund;2015-08-01
0;Albertslund;2015-09-01
0;Albertslund;2015-10-01
0;Albertslund;2015-11-01
0;Albertslund;2015-12-01
0;Albertslund;2016-01-01
0;Albertslund;2016-02-01
0;Albertslund;2016-03-01
0;Albertslund;2016-04-01
0;Albertslund;2016-05-01
0;Albertslund;2016-06-01
0;Albertslund;2016-07-01
0;Albertslund;2016-08-01
0;Albertslund;2016-09-01
0;Albertslund;2016-10-01
0;Albertslund;2016-11-01
0;Albertslund;2016-12-01
0;Albertslund;2017-01-01
0;Albertslund;2017-02-01
0;Albertslund;2017-03-01
0;Albertslund;2017-04-01
0;Albertslund;2017-05-01
0;Albertslund;2017-06-01
0;Albertslund;2017-07-01
0;Albertslund;2017-08-01
0;Albertslund;2017-09-01
0;Albertslund;2017-10-01
0;Albertslund;2017-11-01
0;Albertslund;2017-12-01
12515;Ballerup;2004-01-01
12127;Ballerup;2004-02-01
12024;Ballerup;2004-03-01
12327;Ballerup;2004-04-01
12540;Ballerup;2004-05-01
12111;Ballerup;2004-06-01
11878;Ballerup;2004-07-01
12353;Ballerup;2004-08-01
10422;Ballerup;2004-09-01
11531;Ballerup;2004-10-01
12994;Ballerup;2004-11-01
13758;Ballerup;2004-12-01
13812;Ballerup;2005-01-01
13768;Ballerup;2005-02-01
14542;Ballerup;2005-03-01
14568;Ballerup;2005-04-01
15164;Ballerup;2005-05-01
15072;Ballerup;2005-06-01
16039;Ballerup;2005-07-01
15480;Ballerup;2005-08-01
15954;Ballerup;2005-09-01
16388;Ballerup;2005-10-01
16138;Ballerup;2005-11-01
15336;Ballerup;2005-12-01
15832;Ballerup;2006-01-01
17362;Ballerup;2006-02-01
18548;Ballerup;2006-03-01
17397;Ballerup;2006-04-01
18599;Ballerup;2006-05-01
20170;Ballerup;2006-06-01
23119;Ballerup;2006-07-01
22182;Ballerup;2006-08-01
22092;Ballerup;2006-09-01
22374;Ballerup;2006-10-01
21958;Ballerup;2006-11-01
22815;Ballerup;2006-12-01
21856;Ballerup;2007-01-01
21751;Ballerup;2007-02-01
22425;Ballerup;2007-03-01
21687;Ballerup;2007-04-01
22253;Ballerup;2007-05-01
22593;Ballerup;2007-06-01
24177;Ballerup;2007-07-01
24629;Ballerup;2007-08-01
23779;Ballerup;2007-09-01
23743;Ballerup;2007-10-01
23856;Ballerup;2007-11-01
24189;Ballerup;2007-12-01
23775;Ballerup;2008-01-01
23914;Ballerup;2008-02-01
23942;Ballerup;2008-03-01
23924;Ballerup;2008-04-01
23358;Ballerup;2008-05-01
22993;Ballerup;2008-06-01
22800;Ballerup;2008-07-01
22605;Ballerup;2008-08-01
23141;Ballerup;2008-09-01
21398;Ballerup;2008-10-01
21055;Ballerup;2008-11-01
20472;Ballerup;2008-12-01
21223;Ballerup;2009-01-01
21312;Ballerup;2009-02-01
20532;Ballerup;2009-03-01
20081;Ballerup;2009-04-01
19826;Ballerup;2009-05-01
19768;Ballerup;2009-06-01
19399;Ballerup;2009-07-01
19325;Ballerup;2009-08-01
19360;Ballerup;2009-09-01
18884;Ballerup;2009-10-01
18893;Ballerup;2009-11-01
18334;Ballerup;2009-12-01
18954;Ballerup;2010-01-01
18474;Ballerup;2010-02-01
18544;Ballerup;2010-03-01
18444;Ballerup;2010-04-01
18407;Ballerup;2010-05-01
17839;Ballerup;2010-06-01
17674;Ballerup;2010-07-01
17656;Ballerup;2010-08-01
17775;Ballerup;2010-09-01
17408;Ballerup;2010-10-01
17315;Ballerup;2010-11-01
17794;Ballerup;2010-12-01
17731;Ballerup;2011-01-01
17806;Ballerup;2011-02-01
17881;Ballerup;2011-03-01
16830;Ballerup;2011-04-01
17346;Ballerup;2011-05-01
17499;Ballerup;2011-06-01
16938;Ballerup;2011-07-01
16573;Ballerup;2011-08-01
15870;Ballerup;2011-09-01
15648;Ballerup;2011-10-01
15775;Ballerup;2011-11-01
15217;Ballerup;2011-12-01
14935;Ballerup;2012-01-01
15776;Ballerup;2012-02-01
15247;Ballerup;2012-03-01
14739;Ballerup;2012-04-01
15140;Ballerup;2012-05-01
16242;Ballerup;2012-06-01
15884;Ballerup;2012-07-01
16376;Ballerup;2012-08-01
15955;Ballerup;2012-09-01
15602;Ballerup;2012-10-01
16264;Ballerup;2012-11-01
16329;Ballerup;2012-12-01
15568;Ballerup;2013-01-01
15118;Ballerup;2013-02-01
15018;Ballerup;2013-03-01
15263;Ballerup;2013-04-01
14819;Ballerup;2013-05-01
14886;Ballerup;2013-06-01
14443;Ballerup;2013-07-01
14401;Ballerup;2013-08-01
14737;Ballerup;2013-09-01
15162;Ballerup;2013-10-01
15508;Ballerup;2013-11-01
15337;Ballerup;2013-12-01
15567;Ballerup;2014-01-01
